id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,number_of_reviews,calculated_host_listings_count
25894908,Sweet Sellwood Studio,9649928,Linda,Sellwood-Moreland Improvement League,45.47037,-122.65458000000001,Entire home/apt,90,45,1
25909261,Portland Travelors,146050944,Joe,Foster-Powell,45.496959999999994,-122.5915,Private room,50,75,1
25912642,Montavilla manor,138761774,Aaron,Mt. Tabor,45.52047,-122.5851,Entire home/apt,80,3,1
25917943,"Peaceful SW Portland/ Lake Oswego, STUDIO/POOL",71763789,Sunny,Far Southwest,45.43528,-122.73398,Entire home/apt,79,33,1
25919134,ARTSY St Johns basement apartment,9431456,Renee,St. Johns,45.59752,-122.74751,Entire home/apt,60,4,1
25920079,NE PDX MODERN ADU,156967556,Inna,Parkrose,45.55084,-122.54413999999998,Entire home/apt,95,101,1
25935157,"The Bridgetown at Nob Hill, steps from NW 23rd Ave",54782133,Jim,Northwest District,45.530570000000004,-122.6992,Entire home/apt,300,85,1
25936565,New One Bedroom Apartment In the Alberta District,137105301,Trevor & Alex,Humboldt,45.55806,-122.66991999999999,Entire home/apt,130,45,1
25936821,*Portland Launch-Pad* Walk to Mississippi Street!,194952414,Ashley,Boise,45.54886,-122.67331000000001,Entire home/apt,78,48,1
25940119,Just Call It Home *NE PDX Garden Retreat*,194980036,Ben And Emily,Sabin,45.551970000000004,-122.65458999999998,Entire home/apt,75,45,1
25941316,Luxurious 3 Bed Condo Near Everything,173625187,Kylie,Buckman,45.51287,-122.63833999999999,Entire home/apt,148,35,1
25941651,Rocky Butte Hillside #2,137895175,Drakken,Madison South,45.54469,-122.57008,Private room,38,36,4
25944358,"**LAURELHURST CHARMER, FAMILY-FRIENDLY!!",195007597,Lisa And Frank,Laurelhurst,45.53053,-122.62352,Entire home/apt,80,56,5
25947060,New Modern Buckman Charmer,4506845,Mary,Buckman,45.514140000000005,-122.64737,Entire home/apt,98,96,1
25949829,Charming 1 bedroom house in popular neighborhood,195057224,Sheena,Arbor Lodge,45.57103,-122.6849,Entire home/apt,80,8,1
25951097,The Little Black Box: A Modern Private Studio,169099154,Katie,Hillsdale,45.481359999999995,-122.69648000000001,Entire home/apt,80,161,1
25952489,Bright + Spacious Beauty just 10 min to Downtown!,35516528,Lisa & Dave,Bridlemile,45.49242,-122.72041000000002,Entire home/apt,225,11,1
26005060,Spacious studio in heart of Clinton neighborhood,63604806,Julia,Hosford-Abernethy,45.50121,-122.63976000000001,Entire home/apt,100,43,1
26009694,Cozy bedroom close in Creston neighborhood.,107600033,Ben,Creston-Kenilworth,45.49373,-122.62085,Private room,48,140,3
26055516,Zen Master Suite w/ Private Entry,49879856,April,Brentwood-Darlington,45.4734,-122.61368999999999,Entire home/apt,65,27,2
26058165,Eco-gorgeous apartment in North Portland,1434990,Naomi,Overlook,45.56111,-122.68581999999999,Entire home/apt,70,148,1
26062730,NEW! Hawthorne 1 BR w/ 90 WalkScore!!!,187734201,Mike,Buckman,45.51335,-122.64719,Entire home/apt,120,84,4
26101342,Private and Clean Studio Apartment,76347703,Drea,University Park,45.580490000000005,-122.72162,Entire home/apt,62,147,1
26111641,"Sweet in-law, fantastic location!",16596426,Tara And Laurel,Richmond,45.51192,-122.62598,Entire home/apt,125,46,2
26131191,★Luxury Home - King Beds! - Steps from Hawthorne!,114569265,Shelly,Richmond,45.50936,-122.63543,Entire home/apt,399,75,1
26135619,Grant Park Haven in NE Portland,13281214,Kate,Grant Park,45.5379,-122.62661000000001,Entire home/apt,95,54,1
26154836,Urban chic forest retreat!,57170543,Mark,Hayhurst,45.47695,-122.73348,Entire home/apt,45,71,1
26161305,Contemporary 5 Bedroom Home with 7 Real Beds!,4702598,Loretta,Hazelwood,45.50477,-122.55576,Entire home/apt,495,3,2
26164083,New! SW 2 bed guest house townhome,76428325,Chad,Ashcreek,45.45732,-122.74241,Entire home/apt,65,104,1
26166456,The Madonna Suite - New Modern Apt in NE Portland,190637814,Brian,King,45.551320000000004,-122.65834,Entire home/apt,95,19,1
26170294,Listen to Records at a Garden Suite with Mid-Century Style,101565574,Keely & Josh,Foster-Powell,45.4966,-122.60293,Entire home/apt,125,101,1
26171304,Retreat feel w/ wood burning sauna and large yard,73663145,Julianne,Foster-Powell,45.4906,-122.5843,Entire home/apt,111,68,1
26184695,"Central to all PDX, Huge Private Apt/ fireplace",190120922,Louise,Parkrose,45.54787,-122.54246,Entire home/apt,150,77,1
26189945,Marquam Hill Condo,24715626,Laura,Homestead,45.49643,-122.68937,Entire home/apt,48,2,1
26193945,SW Portland Charming 3 bedroom - Close to Downtown,196865274,Loretta,West Portland Park,45.44883,-122.72797,Entire home/apt,100,1,1
26231050,Classic Bungalow in Hip North Portland - Long Term,307635,Andrew,Humboldt,45.55818,-122.67215,Entire home/apt,137,3,2
26259094,Sunny Bungalow - whole house - Inner SE Portland,45235843,Tamara,Sellwood-Moreland Improvement League,45.4628,-122.64299999999999,Entire home/apt,125,68,1
26267199,"Artful, Cozy Studio in Alberta Arts District",5029238,Jessica,Concordia,45.55981,-122.63578000000001,Entire home/apt,69,134,1
26270823,Bright &New Modern Basement Apartment,26968463,Tanya,Kenton,45.57835,-122.69463,Entire home/apt,100,63,1
26272298,Stroll to Restaurants New Laurelhurst Loft,49136460,Sarah,Buckman,45.52247,-122.64291999999999,Entire home/apt,129,52,5
26300261,Woodstock Farmhouse,62800380,Kelbe & Susanna,Brentwood-Darlington,45.47415,-122.61396,Entire home/apt,114,69,1
26301500,Deluxe 5★ Guest House ❤️ Close-in Convenience,197760682,Lynn,Laurelhurst,45.52493,-122.6212,Entire home/apt,125,138,1
26329271,"The Eliot Nest
A Portland Style Stay",162158528,Mickey,Eliot,45.54381,-122.66323999999999,Entire home/apt,125,75,1
26334398,Bright Woodlawn Bungalow with Backyard Garden,9429474,Christine & Sarah,Woodlawn,45.57035,-122.65347,Private room,52,83,1
26356296,Cozy Retreat in NE Portland-Private Suite,13042609,Jon & Janina,Montavilla,45.52925,-122.56581000000001,Private room,50,146,1
26367749,Serene Sellwood Hideaway - PDX Studio,9138051,Bert & Lisa,Sellwood-Moreland Improvement League,45.46235,-122.64753999999999,Entire home/apt,77,90,1
26370003,Garden house,188227869,Elizabeth,Sumner,45.556309999999996,-122.57658,Entire home/apt,79,21,1
26370865,Urban Farmhouse - with goats!,3158964,David,Boise,45.5498,-122.6653,Entire home/apt,60,4,1
26391033,Superb SW home with room to spare!,4107476,Philip,Multnomah,45.46821,-122.71785,Entire home/apt,200,26,1
26396810,Poolhouse of Portland Architectural Gem,7488923,Aric & Erin,Sylvan-Highlands,45.51641,-122.72586000000001,Entire home/apt,195,25,1
26419066,Comfy Bungalow Basement in Historic St. Johns,198649399,Brenda,St. Johns,45.597159999999995,-122.74609,Entire home/apt,65,76,1
26426887,Amazing Southeast Portland Location,2572623,Anthony,Buckman,45.512409999999996,-122.65121,Entire home/apt,124,57,1
26430718,"Handcrafted Japanese Hideaway, Mississippi Ave",198124288,Doug,Boise,45.5473,-122.67766999999999,Entire home/apt,119,102,1
26431342,Restful SE Portland Retreat,62566264,Amanda,Woodstock,45.48789,-122.61667,Entire home/apt,90,51,1
26439100,Historic Hawthorne in the Heart of Portland,198807639,Thomas,Buckman,45.51423,-122.65038,Entire home/apt,200,59,1
26452292,"Dogwood Loft -cozy neighborhood, street-accessible",49136460,Sarah,Buckman,45.52127,-122.64078,Entire home/apt,104,49,5
26466422,"Liebe Guesthouse - Cozy Home, Convenient Location",12523076,Kim Huong,Lents,45.48827,-122.57706,Entire home/apt,95,5,4
26490678,"Cozy Studio - Quiet Retreat
Close to Downtown",13058961,Monica,Overlook,45.56552,-122.69802,Entire home/apt,120,16,1
26491941,Pumpkin Spice Urban EcoVillage Tiny House,21577487,Fiona,Lents,45.492259999999995,-122.56931999999999,Entire home/apt,46,53,3
26492035,Condo in Downtown with Beautiful View & Parking,199238749,Joy,Portland Downtown,45.510979999999996,-122.68058,Entire home/apt,70,6,1
26499042,Refreshing Retreat in the City of Roses,193781466,Justin,Madison South,45.53853,-122.57393,Private room,40,153,2
26526713,"Charming, Spacious, & Private in Walkable Location",26223048,Lisa,Hosford-Abernethy,45.49935,-122.63807,Entire home/apt,125,112,1
26538655,Close to the Airport in friendly NE neighborhood,33471709,Jeff & Kim,Cully,45.557190000000006,-122.5788,Private room,40,31,2
26541236,Spacious two-bedroom suite in Northwest Hills,80057718,Ying,Northwest Heights,45.545429999999996,-122.77257,Private room,99,27,1
26572629,New Modern Alberta Arts Apartment,34926669,John,Concordia,45.55908,-122.63346000000001,Entire home/apt,85,34,1
26590346,Charming Ranch home in SW Multnomah Village,57554419,Carrie,Multnomah,45.46675,-122.72516,Entire home/apt,130,21,1
26604832,"Modern, Stylish Home near Williams & Mississippi",200023283,Lach,Boise,45.55206,-122.66667,Entire home/apt,98,50,1
26605745,MONTHLY ONLY! Room in SE Portland 2-Bedroom Apt,124695,Mojo,South Tabor,45.50436,-122.59664,Private room,900,0,1
26608214,Yurt Meadow Retreat in gorgeous park setting,421792,Jesse,Powellhurst-Gilbert,45.4883,-122.51706999999999,Entire home/apt,85,175,3
26626401,Idyllic Retreat With a Fireplace in Historic Hillsdale,132660027,Jb,Hillsdale,45.48677,-122.69949,Entire home/apt,150,58,1
26642063,Burnside Studio: Explorer’s Oasis Near Everything!,1308879,L,Northwest District,45.52414,-122.68818999999999,Entire home/apt,155,47,1
26665496,Modern Passive House Retreat,19644474,Claire,Woodlawn,45.56697,-122.64939,Entire home/apt,110,12,1
26668644,Comfortable 2-Bedroom Apartment in Foster-Powell,200478648,Gabriel,Foster-Powell,45.49224,-122.59494,Entire home/apt,90,138,1
26669591,Private Courtyard/Fire Pit - Alberta Arts District,55208604,Kelly,King,45.55836,-122.65258,Entire home/apt,149,87,1
26691112,Quick Lyft ride to DT.,200675020,Patrick,South Portland,45.486670000000004,-122.68048,Entire home/apt,80,17,1
26710860,Adorable Suite in Historic Isam White House,51263542,Richard,Northwest District,45.52535,-122.69306,Entire home/apt,116,90,2
26713955,Upper Couch street Apartment 30 day rental,21193811,Sally,Kerns,45.52425,-122.64768000000001,Entire home/apt,89,4,4
26716619,Garden view private room,2917007,Gray,South Tabor,45.49858,-122.60536,Private room,43,17,1
26717394,Spacious Private Cottage! Bike Paths Books Bread!,5190363,John,Sellwood-Moreland Improvement League,45.45818,-122.65723999999999,Entire home/apt,100,213,1
26740129,Music-Themed House with a Hot Tub in Southwest Portland,13080376,Don,South Portland,45.47303,-122.67369,Entire home/apt,495,43,1
26746626,Family Friendly Gem in Inner SE,86376035,Abby,Richmond,45.500440000000005,-122.62503000000001,Entire home/apt,115,43,1
26749121,Explore Kenton in Popular N PDX Full kitchen apt,201134117,Joe & Kelly,Kenton,45.58055,-122.69058000000001,Entire home/apt,75,12,1
26754475,Kalakala Urban Oasis,138402,Ronnette,Mt. Tabor,45.521190000000004,-122.60921,Entire home/apt,70,1,1
26776513,Laurelhurst 2 bedroom Gem - A Walkable Getaway,4084831,Miriana,Laurelhurst,45.52815,-122.62468999999999,Entire home/apt,150,58,1
26777677,Sunlit Detached Garden Studio of SE Portland,176861282,Waz,Sunnyside,45.51246,-122.61838,Private room,50,53,1
26820355,Large Studio in Historic Isam White House,51263542,Richard,Northwest District,45.52596,-122.69373,Entire home/apt,129,78,2
26841458,Laurelhurst Oasis,28466876,Keith,Laurelhurst,45.52993,-122.61795,Entire home/apt,120,44,1
26842570,Artfully Decorated House,18431775,Samira,Mt. Scott-Arleta,45.47853,-122.58294,Entire home/apt,74,19,1
26846062,Cozy North Portland Urban Oasis,18835888,Nate,Portsmouth,45.58039,-122.71412,Entire home/apt,89,42,1
26861615,Sunlit Relaxing Room,1326395,Catherine,Cully,45.55612,-122.61397,Private room,40,11,2
26867237,University Park Garden Guest House,50687779,Julie,University Park,45.5841,-122.73532,Entire home/apt,160,10,1
26874138,Cozy Guesthouse Retreat in Vibrant Alberta Arts,7172228,Christa & Brian,Concordia,45.56548,-122.63561999999999,Entire home/apt,99,43,1
26874644,Northwest Portland Studio - walk to everything!,34773573,Denise,Northwest District,45.53609,-122.70302,Entire home/apt,150,33,1
26875345,Art/light-filled Portland flat,3239276,Randy,Buckman,45.52191,-122.63868000000001,Entire home/apt,100,26,1
26892495,Alberta Arts Stylish Studio,11476964,"Darlene, Michael & Britt",Concordia,45.55872,-122.63472,Entire home/apt,109,58,1
26898980,"Bike, Hike, and Eat! Entire Home Close to Downtown",11103482,Tim,Powellhurst-Gilbert,45.50063,-122.57313,Entire home/apt,110,71,2
26952215,Private sanctuary in the heart of the city,4336925,Dan,Buckman,45.5133,-122.65319,Entire home/apt,106,124,1
26962555,Mt Tabor Hawthorne Eco Cabin,202886073,Kat,Mt. Tabor,45.51292,-122.60302,Entire home/apt,95,101,1
26963386,"Private ALL NEW, 2 BR, bath, kitchen & living room",33471709,Jeff & Kim,Cully,45.55581,-122.57893,Entire home/apt,41,61,2
26999260,Stellar Sellwood Carriage House,203150897,Craig & Sawv,Sellwood-Moreland Improvement League,45.46687,-122.64442,Entire home/apt,105,42,1
27020407,Home away from home,126797680,Andreas,Foster-Powell,45.49375,-122.58943000000001,Private room,89,14,1
27023558,Halo-Halo!,93307067,Eric,Montavilla,45.53334,-122.58755,Private room,30,19,3
27026012,Modern Ranch w/ Hot Tub by Columbia River - NE PDX,46638123,David,East Columbia,45.59877,-122.65506,Private room,50,67,1
27027937,SE Woodstock Neighborhood Home,21812926,Steve,Woodstock,45.48234,-122.61679,Entire home/apt,125,9,2
27031951,The Goddess Room at The Kiwi Palace,198324,M.,Cully,45.568509999999996,-122.6093,Private room,33,13,3
27050585,The Perfect spot to fall in ❤️with SE Portland,133971583,John,Buckman,45.51582,-122.65262,Entire home/apt,115,69,2
27054795,"Urban Retreat *** Modern, Quiet & Pet Friendly.",120016557,Jean,Rose City Park,45.53028,-122.6078,Entire home/apt,79,75,1
27057424,Warm and inviting in North Portland,203586080,Debra,Portsmouth,45.589659999999995,-122.72733999999998,Entire home/apt,87,2,1
27059996,Hot Tub Escape - Full Bed #1 SW Portland/Hillsdale,180781432,James,Hayhurst,45.47762,-122.71068999999999,Private room,90,21,3
27060238,Nob Hill Nest ⛰ Cozy Neighborhood,158057505,Namastay,Northwest District,45.532059999999994,-122.69293,Entire home/apt,175,70,1
27062198,Spacious Mid-Century Modern with Bocci Ball!,6986632,Erika,Roseway,45.55296,-122.58243999999999,Entire home/apt,170,93,1
27076690,Stunner Bungalow with  South Facing Porch,184612456,Jessica,Hosford-Abernethy,45.50246,-122.63575,Private room,60,16,1
27116658,The Yellow Door Bungalow Close-in SE Portland,102525527,Angela,Sellwood-Moreland Improvement League,45.46367,-122.64323,Entire home/apt,109,66,1
27126083,Craftsman duplex in the heart of Southeast PDX,21783179,Anna,Buckman,45.5203,-122.64701000000001,Entire home/apt,128,30,1
27136652,"#ZeLeAirbnb, Spacious Private Accessory Suite",158550564,Leah,West Portland Park,45.444959999999995,-122.71993,Entire home/apt,115,82,1
27161519,Cozy NW Portland Condo - Private Entry,983107,Theresa,Northwest District,45.53145,-122.69407,Entire home/apt,88,4,1
27192752,Tiny House Haven,49899134,Pauline,Montavilla,45.53022,-122.58013000000001,Entire home/apt,90,38,1
27194945,Alberta Arts Historic Charmer,20098388,Adam,Vernon,45.557759999999995,-122.6474,Entire home/apt,126,6,1
27196473,Walk To Division! 2-Bed/1-Bath. Walk Score: 92!,102596922,Sam,Hosford-Abernethy,45.50325,-122.65128999999999,Entire home/apt,159,79,1
27200563,"Brand New, Modern Design,  Beautiful Views, Deck",328095,Lisa & Stew,Overlook,45.56125,-122.69703999999999,Entire home/apt,150,45,1
27201488,Brand New 2br in Great Portland Neighborhood!,9954475,Namastay,Northwest District,45.53463,-122.69859,Entire home/apt,175,58,1
27202060,Charming 2BR in Prime PDX Location!,157072983,Namastay,Northwest District,45.53441,-122.70052,Entire home/apt,175,51,1
27202148,⭐️Pristine 2br in Fab Portland Neighborhood!⭐️,157176765,Team Cali,Northwest District,45.53526,-122.70013,Entire home/apt,175,47,1
27229222,Portland Bungalow,205064625,James,Sellwood-Moreland Improvement League,45.46208,-122.65257,Entire home/apt,150,4,1
27231117,My Portland Launch Pad,205079895,Mike,Vernon,45.56171,-122.64468000000001,Entire home/apt,68,116,3
27232169,4BR Historically Renovated Laurelhurst Home!!!,190656099,Aaron,Kerns,45.52649,-122.63235,Entire home/apt,200,122,6
27232368,Mid-Century Renovated 2BR w/ 93 WALK SCORE!!!,190656099,Aaron,Kerns,45.52734,-122.63429,Entire home/apt,150,96,6
27232454,2BR Apartment in Laurelhurst 93 WALK SCORE!!!,190656099,Aaron,Kerns,45.52559,-122.6328,Entire home/apt,150,97,6
27232517,Live in amazing studio near Burnside/Laurelhurst!,190656099,Aaron,Kerns,45.52659,-122.63256000000001,Entire home/apt,80,79,6
27232628,Foodie Row Studio near Burnside/Laurelhurst,190656099,Aaron,Kerns,45.52669,-122.63298,Entire home/apt,90,132,6
27233664,Top Floor NW Portland Oasis (1 block from NW 23rd),49740941,Ryan,Northwest District,45.53218,-122.70146000000001,Entire home/apt,105,2,1
27262964,YE OLDE TINY HOUSE:cozy urban cabin JAN/FEB PROMO!,185187318,Roger,Concordia,45.55725,-122.63327,Entire home/apt,125,108,1
27263100,Studio apartment with its own entrance in NE PDX,46226741,Edward,Woodlawn,45.57298,-122.64797,Entire home/apt,66,86,4
27263238,"New Southeast Portland Retreat, Walkable to Dozens of Amazing Restaurants, Bars, Minutes to Downtown",62261998,Corey,Richmond,45.50849,-122.63162,Entire home/apt,100,23,4
27285134,"Private retreat in SW Hills with yard, A/C & W/D",37154585,Ami,Arlington Heights,45.51874,-122.71168,Entire home/apt,130,1,1
27290594,Top Floor Apt by NW 23rd w balcony; walk anywhere,32155407,Jeff,Northwest District,45.53066,-122.70196999999999,Entire home/apt,150,46,1
27291927,Sanctuary In The City: Close to OHSU SW Portland,71968406,Brenda,South Portland,45.48811,-122.67865,Private room,60,101,1
27296736,Modern Q21 condo with unbeatable location - pedestrian paradise!,112445005,Vacasa Portland,Northwest District,45.5325,-122.69547,Entire home/apt,189,32,30
27296992,"Utterly unique, stylish north Portland home with great location!",112445005,Vacasa Portland,University Park,45.5827,-122.7377,Entire home/apt,134,2,30
27328852,Cozy Get Away,193913941,Quinn,Concordia,45.56971,-122.63207,Entire home/apt,75,65,3
27331754,Cutest Tiny House Ever!,19304253,Marlena,Woodstock,45.4744,-122.61986999999999,Entire home/apt,85,90,1
27334555,NoPo Bungalow Retreat in Ace Location! Private!,205977292,Elin,King,45.554429999999996,-122.65852,Entire home/apt,129,59,1
27336194,Forest Park is your Backyard in NW Portland Home,1912227,Cristin,Hillside,45.52994,-122.71508999999999,Entire home/apt,250,12,1
27342211,"North Portland Hideaway, Pet Friendly",11674194,Cobalt,Kenton,45.58195,-122.68183,Entire home/apt,70,25,1
27362354,Backyard Garden Retreat,176094166,Kate,Reed,45.483259999999994,-122.6293,Private room,64,31,1
27363227,Light-Filled Southeast Portland Apartment,8333379,Charlotte,Buckman,45.52033,-122.64318999999999,Entire home/apt,120,4,1
27369376,"Cozy, bright and quiet studio in Hillsdale",206254874,Renata,Hillsdale,45.46929,-122.69661,Entire home/apt,59,46,1
27370420,Beautiful Downtown View Condo!,43384036,Ronny,Portland Downtown,45.51163,-122.67889,Entire home/apt,99,6,1
27374680,Studio Diodone,205963732,Frank,King,45.56227,-122.66403000000001,Entire home/apt,78,81,1
27392364,NE Sanctuary - New Modern Private Home,1775571,Ian,Madison South,45.5435,-122.57600000000001,Entire home/apt,125,120,2
27393118,Portland Garden Apartment,89729299,Tiffany,Sunnyside,45.51706,-122.63382,Entire home/apt,175,62,1
27405966,"The Colony ""Getaway Trailer""",12096921,Colony,St. Johns,45.5907,-122.74977,Entire home/apt,50,5,4
27405999,Walkable New Private Suite+Hot Tub on Alberta Park,19920534,Rob & Sylvia,Concordia,45.56261,-122.64256,Entire home/apt,84,102,2
27412133,"Great location, Close  in ,Single family home",49426376,Shannon & Claudius,Woodlawn,45.568870000000004,-122.65901000000001,Entire home/apt,105,80,2
27434702,Cute Condo In Foodie Southeast Neighborhood.,11211390,Ellie,Buckman,45.51697,-122.6496,Entire home/apt,150,33,1
27454759,★ Comfort | Convenience | Walk/Bike Everywhere ★,2861663,Lisa,Mt. Tabor,45.50745,-122.60996999999999,Entire home/apt,125,48,1
27485937,"Guest Suite: Theater, Jet tub, Patio, EV-friendly",2690880,Randy,Hosford-Abernethy,45.5088,-122.64511999999999,Entire home/apt,119,20,2
27492386,"NW Terrace View Apt, near NW 23rd & Pearl!",59199878,Sediegh,Hillside,45.529990000000005,-122.71332,Entire home/apt,99,179,1
27493644,Mississippi Food Lovers Loft W/King B & Priv Patio,44218174,Bryn,Boise,45.55337,-122.67804,Entire home/apt,135,79,1
27507328,Cozy Portland Retreat in Multnomah Village,76788847,Kevin & Elaine,Multnomah,45.4609,-122.72125,Entire home/apt,119,60,1
27526909,Modern Scandinavian Style House in Alberta,4022906,Jenny,Sabin,45.55748,-122.64858000000001,Entire home/apt,95,5,1
27546712,Light filled artist home in NE - close to airport,11545835,Emily And Robert,Roseway,45.55109,-122.5935,Entire home/apt,80,65,1
27548325,"Central, Pet-Friendly Home Steps From Mississippi!",6473368,Aimee & Shawn,Boise,45.552859999999995,-122.67683000000001,Entire home/apt,199,66,1
27553121,"Near Eastport Plaza, Short drive to PDX, Downtown",12523076,Kim Huong,Lents,45.48807,-122.57668999999999,Entire home/apt,89,4,4
27555604,Cascadia,29196049,Brian And Fiona,Piedmont,45.56664,-122.66826999999999,Entire home/apt,100,38,1
27572463,Beautiful NEW Studio Near Laurelhurst Park,1385147,Hillary,Kerns,45.521609999999995,-122.63443999999998,Entire home/apt,150,21,1
27609690,N. Mississippi & Alberta Private Urban Suite,4206867,Jody,Overlook,45.556459999999994,-122.68163,Private room,45,5,1
27611595,NOPO jewel. Finished basement in trendy PDX.,150316808,Karen,Piedmont,45.57028,-122.66613999999998,Entire home/apt,134,23,2
27634146,"Walk Everywhere from a Bright, Historic Home with Patio",60300963,Naomi,Boise,45.55141,-122.67746000000001,Entire home/apt,149,110,1
27637008,Charming 1920s Alberta 4Bdrm Home,193958178,Brandon,Concordia,45.55865,-122.63682,Entire home/apt,200,161,1
27638559,Bright N Williams Space with Backyard Haven,8310589,Jeni,Piedmont,45.57309,-122.66566999999999,Entire home/apt,275,67,1
27639772,Stay Above it All in Downtown St Johns,972368,Andrea,St. Johns,45.58978,-122.75237,Private room,69,0,1
27640838,PDX Retreat | Private Bath w/ A/C,208578837,Daniel,Humboldt,45.56001,-122.67342,Private room,75,13,1
27654782,3-Bdrm/2-Bath+Breakfast at The Faulkner Guesthouse,12418884,Jeanne,Irvington,45.54055,-122.6443,Private room,265,7,3
27656212,Rose City Room,89369050,Rosalie,Centennial,45.49485,-122.50846999999999,Private room,30,81,2
27658099,Tequilla Sunrise NE Portland 2 Bedroom Bungalow,49187423,Michael,Rose City Park,45.535940000000004,-122.59926000000002,Entire home/apt,130,4,1
27659022,Sun Room + Breakfast at the Faulkner Guesthouse,12418884,Jeanne,Irvington,45.54077,-122.64281000000001,Private room,85,56,3
27659988,Writer's Room + Breakfast at Faulkner Guesthouse,12418884,Jeanne,Irvington,45.540690000000005,-122.64331999999999,Private room,85,71,3
27677098,Private Minimalist Architecture Guesthouse Loft,208901740,Erica,Kerns,45.523309999999995,-122.64551999999999,Entire home/apt,150,44,1
27678727,Modern Architect-designed House,14907866,Evan & Mia,Eliot,45.54592,-122.65916000000001,Entire home/apt,125,74,1
27679449,Pittock Getaway,48368540,Ian,Hillside,45.522009999999995,-122.72124,Entire home/apt,119,35,1
27695710,#StayinMyDistrict Arbor Lodge Modern & Stylish,3142393,Amy,Arbor Lodge,45.5671,-122.68484,Entire home/apt,99,42,14
27697302,The Teal Door Bungalow Close-in SE Portland,78379504,Angela,Sellwood-Moreland Improvement League,45.46346,-122.64443,Entire home/apt,70,61,1
27720060,Cozy SW Portland Garden Apartment,14422645,Amy,Ashcreek,45.46195,-122.73558,Entire home/apt,50,4,1
27725024,South Tabor Gem - Private Entrance and Backyard,11377761,Jason,South Tabor,45.498709999999996,-122.58476,Entire home/apt,55,56,1
27729267,Private Gem in Northeast Portland,16594642,Dianna,Wilkes,45.53152,-122.50693999999999,Private room,65,35,1
27729384,Million Dollar View,5907304,Sari,Hillside,45.52485,-122.70281000000001,Entire home/apt,80,3,3
27752929,Bright Kenton Guest Suite,209531130,Josh,Kenton,45.58682,-122.70205,Entire home/apt,20,104,1
27756679,Portland 2 Queen 420 Art Suite w/ Private Bathroom,75999729,Jessica,Centennial,45.4975,-122.51725,Private room,39,64,1
27764324,The BEST!  Foody Farmhouse (renovated AGAIN),48015500,Bill,Kerns,45.525090000000006,-122.63721000000001,Entire home/apt,155,58,1
27783538,Alberta Arts Townhome,205079895,Mike,Vernon,45.56307,-122.64611000000001,Entire home/apt,199,89,3
27787557,Back Porch Bungalow,209826108,Cherice And Michaela,King,45.56295,-122.6616,Entire home/apt,66,229,2
27789196,Manuel Care MBR/>15 min. Airport (PDX) very close,209841180,Anne,Mill Park,45.50674,-122.53421999999999,Private room,25,63,4
27854130,Comfortable Lower Level Apartment in the SE,14244053,Barbara,Mt. Tabor,45.52232,-122.60906999999999,Entire home/apt,75,9,1
27856170,Spacious Studio steps to Belmont & Hawthorne,9819141,Jacob,Buckman,45.51747,-122.64348999999999,Entire home/apt,78,152,1
27856696,Charming 3BR/2BA Victorian in Heart of SE Portland,210219190,Rikki,Buckman,45.517309999999995,-122.64095,Entire home/apt,147,139,1
27857183,The Harvest House,818992,Chris,Montavilla,45.51644,-122.57271999999999,Entire home/apt,140,4,1
27869822,A location to explore Portland!,210522660,Heidi,Beaumont-Wilshire,45.554970000000004,-122.62005,Entire home/apt,75,34,1
27892761,Modern Alberta Artist's Apartment,12034769,Matthew,Concordia,45.55591,-122.63436999999999,Entire home/apt,63,61,1
27894602,Historic Industrial Loft in the Pearl District,37317916,Brynne,Pearl,45.526579999999996,-122.68536999999999,Entire home/apt,89,6,1
27900888,Manuel Care LP />15 min. Airport (PDX) very close,209841180,Anne,Mill Park,45.505959999999995,-122.53366000000001,Private room,36,42,4
27903217,Studio apartment w/ gas fireplace,210781958,Michael,Richmond,45.5082,-122.61661000000001,Entire home/apt,50,82,1
27931750,"Cosy, light filled, en-suite room in Kenton area.",6693565,Karen,Kenton,45.5811,-122.69245,Private room,45,27,1
27986458,"Walk to Lloyd & Moda Center, Cafes & shops",191603862,Sean,Sullivan's Gulch,45.53396,-122.6468,Entire home/apt,175,77,2
28002714,Zen themed private retreat in NW Portland.,12319817,Mary-Yoko,Hillside,45.53233,-122.71186999999999,Entire home/apt,140,52,1
28012054,Alberta Arts Oasis: Basil's Garden Room,132998741,Gabrielle,Beaumont-Wilshire,45.5571,-122.62941000000001,Private room,50,140,1
28057572,Pearl District Waterfront Townhouse,47669887,Shannon,Northwest District,45.53884,-122.6863,Entire home/apt,225,19,1
28073771,The Vic Apt 3,98202133,Toney,Northwest District,45.536840000000005,-122.69736999999999,Entire home/apt,75,148,3
28078692,Turquoise craftsman-historic Kenton,30220988,Edmund,Kenton,45.57956,-122.68415,Entire home/apt,350,42,1
28082075,Simple Comfort in the Heart of SE Food/Drink Scene,212131841,Margot,Buckman,45.515159999999995,-122.6529,Entire home/apt,89,57,1
28101093,Modern urban condo in the center of everything,66668669,Paul,Northwest District,45.534209999999995,-122.69863000000001,Entire home/apt,100,3,1
28102068,AMAZING NEIGHBORHOOD IN PORTLAND!,212276052,Villa,Northwest District,45.53565,-122.70325,Entire home/apt,65,2,1
